GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311613|Rendering and meat byproduct processing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|81.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311613|Rendering and meat byproduct processing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|95.2||645.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311615|Poultry processing|004|All companies|||2007|Reference year 2007|324||50216497||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311615|Poultry processing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|45.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311615|Poultry processing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|57.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311615|Poultry processing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|76.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|311615|Poultry processing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|91.5||737.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3117|Seafood product preparation and packaging|004|All companies|||2007|Reference year 2007|559||11072868||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3117|Seafood product preparation and packaging|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|26.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3117|Seafood product preparation and packaging|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|38.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3117|Seafood product preparation and packaging|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|58.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3117|Seafood product preparation and packaging|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.6||287.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|31171|Seafood product preparation and packaging|004|All companies|||2007|Reference year 2007|559||11072868||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32711|Pottery, ceramics, and plumbing fixture manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|48.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32711|Pottery, ceramics, and plumbing fixture manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|66||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32711|Pottery, ceramics, and plumbing fixture manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|82.9||664|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327111|Vitreous china plumbing fixture manufacturing|004|All companies|||2007|Reference year 2007|24||818089||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327111|Vitreous china plumbing fixture manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|87.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327111|Vitreous china plumbing fixture manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|98.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327111|Vitreous china plumbing fixture manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|0|D|0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327111|Vitreous china plumbing fixture manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|100||0|D
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327112|Vitreous china and earthenware articles mfg.|004|All companies|||2007|Reference year 2007|658||747341||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327112|Vitreous china and earthenware articles mfg.|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|33.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327112|Vitreous china and earthenware articles mfg.|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|47.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327112|Vitreous china and earthenware articles mfg.|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|63.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327112|Vitreous china and earthenware articles mfg.|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|78.3||389.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327113|Porcelain electrical supply manufacturing|004|All companies|||2007|Reference year 2007|103||879596||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327113|Porcelain electrical supply manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|46.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327113|Porcelain electrical supply manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|58.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327113|Porcelain electrical supply manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|82||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327113|Porcelain electrical supply manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96||1088.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32712|Clay building material and refractories manufacturing|004|All companies|||2007|Reference year 2007|507||6212959||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32712|Clay building material and refractories manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|21.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32712|Clay building material and refractories manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|34.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32712|Clay building material and refractories manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|56.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32712|Clay building material and refractories manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|74.8||216.6|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327121|Brick and structural clay tile manufacturing|004|All companies|||2007|Reference year 2007|102||2037020||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327121|Brick and structural clay tile manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|42.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327121|Brick and structural clay tile manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|61.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327121|Brick and structural clay tile manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|79.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327121|Brick and structural clay tile manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96||616|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327122|Ceramic wall and floor tile manufacturing|004|All companies|||2007|Reference year 2007|174||1075282||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327122|Ceramic wall and floor tile manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|59.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327122|Ceramic wall and floor tile manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|72.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327122|Ceramic wall and floor tile manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|87.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327122|Ceramic wall and floor tile manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|96.2||1542.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327123|Other structural clay product manufacturing|004|All companies|||2007|Reference year 2007|49||242381||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327123|Other structural clay product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|45.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327123|Other structural clay product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|68.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327123|Other structural clay product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|91.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327123|Other structural clay product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|100||709.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327124|Clay refractory manufacturing|004|All companies|||2007|Reference year 2007|115||1089656||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327124|Clay refractory manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|40.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327124|Clay refractory manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|52.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327124|Clay refractory manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|71.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327124|Clay refractory manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|91.7||514.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327125|Nonclay refractory manufacturing|004|All companies|||2007|Reference year 2007|77||1768620||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327125|Nonclay refractory manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|48.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327125|Nonclay refractory manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|72.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327125|Nonclay refractory manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|92||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327125|Nonclay refractory manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.6||819.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3272|Glass and glass product manufacturing|004|All companies|||2007|Reference year 2007|1763||23338253||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3272|Glass and glass product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3272|Glass and glass product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|45.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3272|Glass and glass product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|66.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3272|Glass and glass product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|81.5||335.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32721|Glass and glass product manufacturing|004|All companies|||2007|Reference year 2007|1763||23338253||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32721|Glass and glass product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32721|Glass and glass product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|45.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32721|Glass and glass product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|66.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32721|Glass and glass product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|81.5||335.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327211|Flat glass manufacturing|004|All companies|||2007|Reference year 2007|19||3273652||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|327211|Flat glass manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|68.9||0|X
